product_key,sku,product_name,category,price,is_active
1699,SKU-001698,Synchronized exuding pricing structure,Livres,121.70,t
1700,SKU-001699,Advanced fault-tolerant knowledge user,Sport,455.05,t
1701,SKU-001700,Reduced web-enabled moratorium,Beauté,67.62,t
1702,SKU-001701,Multi-tiered high-level intranet,Alimentation,271.59,t
1703,SKU-001702,Cross-platform interactive utilization,Maison,155.88,t
1704,SKU-001703,Profit-focused optimal structure,Beauté,454.96,t
1705,SKU-001704,Optional solution-oriented challenge,Maison,328.80,t
1706,SKU-001705,Cross-group content-based circuit,Maison,160.11,t
1707,SKU-001706,Vision-oriented user-facing utilization,Informatique,93.70,t
1708,SKU-001707,Multi-lateral analyzing moderator,Maison,364.09,t
1709,SKU-001708,Operative context-sensitive moratorium,Livres,480.68,t
1710,SKU-001709,Open-source national functionalities,Sport,77.67,t
1711,SKU-001710,Networked explicit product,Maison,94.00,t
1712,SKU-001711,Expanded exuding intranet,Alimentation,309.24,t
1713,SKU-001712,Networked actuating software,Alimentation,116.99,t
1714,SKU-001713,Synergized multi-tasking monitoring,Électronique,180.91,t
1715,SKU-001714,Enhanced demand-driven adapter,Jouets,68.78,t
1716,SKU-001715,Re-engineered composite hierarchy,Jouets,356.59,t
1717,SKU-001716,Quality-focused leadingedge conglomeration,Livres,246.74,t
1718,SKU-001717,Programmable radical utilization,Jardin,114.68,t
1719,SKU-001718,Streamlined scalable frame,Électronique,462.87,t
1720,SKU-001719,Object-based maximized secured line,Jardin,371.70,t
1721,SKU-001720,Extended hybrid database,Jardin,34.94,t
1722,SKU-001721,Compatible hybrid customer loyalty,Jouets,433.83,t
1723,SKU-001722,Fully-configurable 3rdgeneration neural-net,Mode,433.65,t
1724,SKU-001723,Implemented human-resource analyzer,Livres,203.62,f
1725,SKU-001724,Customer-focused methodical complexity,Livres,360.66,t
1726,SKU-001725,User-friendly hybrid collaboration,Alimentation,297.72,t
1727,SKU-001726,Profound zero administration access,Électronique,261.28,t
1728,SKU-001727,Front-line demand-driven standardization,Électronique,439.13,t
1729,SKU-001728,Open-architected fault-tolerant portal,Beauté,199.01,t
1730,SKU-001729,Business-focused multimedia workforce,Beauté,194.92,t
1731,SKU-001730,Horizontal zero tolerance secured line,Électronique,96.55,t
1732,SKU-001731,Proactive executive orchestration,Sport,387.29,t
1733,SKU-001732,Configurable responsive array,Maison,212.39,t
1734,SKU-001733,Optional disintermediate extranet,Électronique,345.60,t
1735,SKU-001734,Streamlined tertiary definition,Jouets,415.29,t
1736,SKU-001735,Synergized 5thgeneration emulation,Beauté,58.36,t
1737,SKU-001736,Cross-platform analyzing structure,Beauté,69.38,t
1738,SKU-001737,Team-oriented bandwidth-monitored info-mediaries,Jouets,14.41,t
1739,SKU-001738,Open-source disintermediate throughput,Jardin,441.51,f
1740,SKU-001739,Multi-tiered intermediate conglomeration,Mode,346.48,t
1741,SKU-001740,Versatile client-server moderator,Maison,359.75,t
1742,SKU-001741,Grass-roots high-level functionalities,Informatique,353.70,t
1743,SKU-001742,Integrated asynchronous frame,Informatique,262.86,t
1744,SKU-001743,Versatile 24hour monitoring,Beauté,306.81,t
1745,SKU-001744,Sharable full-range knowledgebase,Beauté,191.54,t
1746,SKU-001745,Seamless homogeneous collaboration,Mode,283.61,t
1747,SKU-001746,Diverse object-oriented help-desk,Maison,82.74,t
1748,SKU-001747,Compatible well-modulated benchmark,Électronique,210.95,t
1749,SKU-001748,Sharable 24hour migration,Jouets,145.81,t
1750,SKU-001749,Integrated multi-tasking interface,Maison,480.30,f
1751,SKU-001750,Configurable 5thgeneration implementation,Sport,8.08,t
1752,SKU-001751,Upgradable zero-defect instruction set,Jouets,272.66,f
1753,SKU-001752,User-friendly 6thgeneration support,Jouets,120.46,t
1754,SKU-001753,Switchable analyzing contingency,Jouets,227.96,t
1755,SKU-001754,Networked 24hour frame,Alimentation,300.85,t
1756,SKU-001755,Operative optimizing adapter,Beauté,140.50,t
1757,SKU-001756,Sharable bi-directional intranet,Jardin,26.36,t
1758,SKU-001757,Fundamental reciprocal protocol,Mode,20.29,t
1759,SKU-001758,Managed dedicated migration,Alimentation,419.33,t
1760,SKU-001759,Sharable regional benchmark,Informatique,26.42,t
1761,SKU-001760,Up-sized homogeneous challenge,Maison,82.34,t
1762,SKU-001761,Integrated even-keeled archive,Alimentation,287.00,t
1763,SKU-001762,Assimilated intangible info-mediaries,Jouets,375.17,t
1764,SKU-001763,Self-enabling mobile moratorium,Électronique,48.38,t
1765,SKU-001764,Quality-focused executive functionalities,Mode,448.97,t
1766,SKU-001765,Phased directional circuit,Livres,421.97,f
1767,SKU-001766,Compatible intermediate hardware,Jouets,69.00,t
1768,SKU-001767,Centralized context-sensitive software,Sport,165.95,t
1769,SKU-001768,Grass-roots coherent data-warehouse,Jardin,348.52,t
1770,SKU-001769,Vision-oriented multi-tasking orchestration,Informatique,286.54,t
1771,SKU-001770,Ergonomic grid-enabled flexibility,Beauté,493.62,t
1772,SKU-001771,User-friendly eco-centric access,Alimentation,467.08,t
1773,SKU-001772,Persevering asynchronous website,Sport,214.67,t
1774,SKU-001773,Cloned secondary access,Sport,263.64,t
1775,SKU-001774,Synergized maximized system engine,Mode,463.70,t
1776,SKU-001775,Down-sized reciprocal model,Jouets,260.81,t
1777,SKU-001776,Multi-layered 4thgeneration concept,Jouets,404.37,t
1778,SKU-001777,Fully-configurable stable protocol,Jardin,354.88,t
1779,SKU-001778,Assimilated grid-enabled productivity,Électronique,60.87,t
1780,SKU-001779,User-friendly 4thgeneration interface,Informatique,369.26,t
1781,SKU-001780,Optional leadingedge attitude,Alimentation,499.50,t
1782,SKU-001781,Function-based needs-based Graphical User Interface,Mode,176.13,t
1783,SKU-001782,Focused directional protocol,Jardin,7.63,t
1784,SKU-001783,Exclusive zero-defect capability,Sport,128.70,f
1785,SKU-001784,Proactive well-modulated artificial intelligence,Sport,254.33,t
1786,SKU-001785,Function-based logistical orchestration,Électronique,58.69,t
1787,SKU-001786,Virtual foreground help-desk,Livres,362.75,t
1788,SKU-001787,Function-based user-facing workforce,Électronique,416.36,t
1789,SKU-001788,Cloned composite open system,Mode,461.30,t
1790,SKU-001789,Reactive system-worthy concept,Jouets,399.03,t
1791,SKU-001790,Implemented web-enabled task-force,Jouets,79.38,t
1792,SKU-001791,Reduced context-sensitive complexity,Beauté,448.17,t
1793,SKU-001792,Adaptive zero tolerance contingency,Livres,464.04,f
1794,SKU-001793,Profit-focused static neural-net,Beauté,151.07,t
1795,SKU-001794,Compatible heuristic toolset,Mode,278.48,f
1796,SKU-001795,Streamlined contextually-based application,Alimentation,343.38,t
1797,SKU-001796,Profound optimizing software,Mode,34.97,t
1798,SKU-001797,Multi-channeled client-driven budgetary management,Électronique,170.90,t
1799,SKU-001798,Organic hybrid neural-net,Beauté,421.52,t
1800,SKU-001799,Adaptive bottom-line complexity,Livres,95.31,t
1801,SKU-001800,Operative real-time Internet solution,Sport,353.22,t
1802,SKU-001801,Down-sized full-range analyzer,Électronique,137.21,f
1803,SKU-001802,Inverse well-modulated approach,Jardin,187.05,t
1804,SKU-001803,Polarized user-facing emulation,Sport,109.64,t
1805,SKU-001804,Universal client-driven focus group,Informatique,188.36,f
1806,SKU-001805,User-friendly radical architecture,Jardin,456.85,t
1807,SKU-001806,Focused radical frame,Électronique,399.91,t
1808,SKU-001807,Front-line actuating encryption,Maison,96.73,t
1809,SKU-001808,Team-oriented web-enabled concept,Beauté,156.56,t
1810,SKU-001809,Multi-lateral 6thgeneration support,Informatique,411.42,t
1811,SKU-001810,Versatile composite matrix,Maison,104.18,f
1812,SKU-001811,Function-based radical infrastructure,Livres,357.41,t
1813,SKU-001812,Distributed zero tolerance encoding,Électronique,156.87,f
1814,SKU-001813,Realigned discrete middleware,Alimentation,436.19,t
1815,SKU-001814,Horizontal explicit application,Électronique,53.35,t
1816,SKU-001815,Virtual systematic emulation,Sport,13.20,t
1817,SKU-001816,Polarized secondary infrastructure,Jardin,161.80,t
1818,SKU-001817,Multi-channeled eco-centric database,Sport,267.07,t
1819,SKU-001818,Right-sized optimal parallelism,Informatique,137.78,t
1820,SKU-001819,Future-proofed coherent superstructure,Informatique,9.60,t
1821,SKU-001820,Realigned web-enabled help-desk,Beauté,52.98,t
1822,SKU-001821,User-centric multi-tasking adapter,Beauté,160.61,t
1823,SKU-001822,Ergonomic directional algorithm,Sport,287.89,t
1824,SKU-001823,Programmable incremental productivity,Sport,307.40,t
1825,SKU-001824,Function-based bandwidth-monitored forecast,Jouets,27.26,f
1826,SKU-001825,Realigned incremental projection,Électronique,54.75,f
1827,SKU-001826,Fully-configurable clear-thinking parallelism,Livres,197.17,t
1828,SKU-001827,Streamlined 6thgeneration migration,Alimentation,315.48,t
1829,SKU-001828,Intuitive 3rdgeneration groupware,Jouets,308.93,t
1830,SKU-001829,Centralized web-enabled flexibility,Jardin,357.02,t
1831,SKU-001830,Synchronized multimedia methodology,Beauté,41.12,t
1832,SKU-001831,Switchable bi-directional groupware,Jouets,284.76,f
1833,SKU-001832,Reduced 4thgeneration functionalities,Jouets,50.44,t
1834,SKU-001833,Decentralized next generation capacity,Jouets,236.33,t
1835,SKU-001834,Extended maximized matrix,Maison,430.83,t
1836,SKU-001835,Down-sized bi-directional approach,Mode,197.25,t
1837,SKU-001836,Seamless actuating matrices,Mode,394.81,t
1838,SKU-001837,Function-based executive extranet,Jouets,244.78,f
1839,SKU-001838,Phased object-oriented solution,Informatique,177.02,t
1840,SKU-001839,Focused non-volatile benchmark,Maison,142.56,t
1841,SKU-001840,Team-oriented asynchronous leverage,Alimentation,65.44,t
1842,SKU-001841,Decentralized mobile extranet,Informatique,164.28,t
1843,SKU-001842,Universal 24/7 algorithm,Sport,267.31,t
1844,SKU-001843,Exclusive tertiary extranet,Livres,120.81,t
1845,SKU-001844,Multi-channeled hybrid moderator,Maison,487.00,t
1846,SKU-001845,Synergistic motivating solution,Mode,105.70,t
1847,SKU-001846,Grass-roots multi-tasking infrastructure,Livres,392.59,t
1848,SKU-001847,Managed systematic matrix,Mode,273.17,t
1849,SKU-001848,Versatile demand-driven matrices,Informatique,370.20,t
1850,SKU-001849,Implemented zero-defect focus group,Jouets,58.93,t
1851,SKU-001850,Right-sized homogeneous initiative,Mode,278.43,t
1852,SKU-001851,Multi-tiered 24hour intranet,Maison,155.40,t
1853,SKU-001852,Devolved directional infrastructure,Alimentation,56.15,t
1854,SKU-001853,Multi-tiered upward-trending approach,Livres,165.05,t
1855,SKU-001854,Visionary explicit utilization,Électronique,47.09,t
1856,SKU-001855,Phased empowering benchmark,Alimentation,451.82,t
1857,SKU-001856,Digitized 24hour open architecture,Électronique,379.02,t
1858,SKU-001857,Customer-focused needs-based ability,Jouets,266.57,t
1859,SKU-001858,Ergonomic intermediate model,Alimentation,224.69,t
1860,SKU-001859,Right-sized demand-driven middleware,Mode,151.27,t
1861,SKU-001860,Sharable coherent help-desk,Sport,459.41,t
1862,SKU-001861,De-engineered national service-desk,Mode,495.16,t
1863,SKU-001862,Reduced responsive forecast,Alimentation,493.24,t
1864,SKU-001863,Adaptive fault-tolerant data-warehouse,Maison,426.55,f
1865,SKU-001864,Reduced dynamic time-frame,Beauté,484.01,f
1866,SKU-001865,Multi-lateral bifurcated initiative,Beauté,410.74,t
1867,SKU-001866,Ameliorated client-driven infrastructure,Sport,433.11,t
1868,SKU-001867,Robust zero-defect strategy,Alimentation,198.35,t
1869,SKU-001868,Managed mission-critical intranet,Livres,204.20,t
1870,SKU-001869,Multi-layered clear-thinking solution,Jardin,331.92,t
1871,SKU-001870,Optional intangible open architecture,Jardin,278.60,t
1872,SKU-001871,Implemented next generation application,Mode,420.30,t
1873,SKU-001872,Extended static support,Maison,68.87,f
1874,SKU-001873,Cross-platform interactive customer loyalty,Électronique,73.71,t
1875,SKU-001874,Open-architected methodical model,Livres,487.54,t
1876,SKU-001875,Cloned logistical functionalities,Maison,321.84,t
1877,SKU-001876,Distributed empowering project,Jouets,447.00,t
1878,SKU-001877,Reactive asymmetric encryption,Livres,312.38,t
1879,SKU-001878,Mandatory dynamic matrix,Livres,276.92,t
1880,SKU-001879,Networked encompassing complexity,Mode,114.42,t
1881,SKU-001880,Seamless multimedia emulation,Électronique,289.81,t
1882,SKU-001881,Versatile reciprocal definition,Jardin,356.64,t
1883,SKU-001882,Advanced demand-driven process improvement,Beauté,289.02,f
1884,SKU-001883,Virtual heuristic encoding,Électronique,284.94,t
1885,SKU-001884,Right-sized high-level challenge,Informatique,290.97,t
1886,SKU-001885,User-centric tangible infrastructure,Informatique,72.76,t
1887,SKU-001886,Balanced multi-state projection,Sport,233.54,f
1888,SKU-001887,Public-key grid-enabled core,Alimentation,46.05,t
1889,SKU-001888,Enterprise-wide radical workforce,Informatique,342.67,t
1890,SKU-001889,Realigned maximized encoding,Alimentation,157.62,f
1891,SKU-001890,Implemented tertiary algorithm,Mode,268.45,f
1892,SKU-001891,Cross-group attitude-oriented extranet,Jouets,257.31,t
1893,SKU-001892,Secured real-time matrix,Mode,211.67,t
1894,SKU-001893,Up-sized exuding knowledgebase,Sport,146.03,f
1895,SKU-001894,Managed encompassing superstructure,Alimentation,375.21,t
1896,SKU-001895,Pre-emptive dedicated service-desk,Alimentation,131.70,t
1897,SKU-001896,Streamlined local Local Area Network,Alimentation,86.20,f
1898,SKU-001897,Automated even-keeled task-force,Sport,404.83,t
1899,SKU-001898,Reverse-engineered reciprocal analyzer,Sport,243.41,t
1900,SKU-001899,Re-engineered intangible knowledgebase,Informatique,426.02,t
1901,SKU-001900,Public-key asymmetric portal,Maison,308.67,t
1902,SKU-001901,Integrated high-level utilization,Sport,9.07,t
1903,SKU-001902,Networked global orchestration,Maison,455.25,t
1904,SKU-001903,Polarized local emulation,Jouets,186.14,t
1905,SKU-001904,Seamless human-resource attitude,Jardin,243.49,t
1906,SKU-001905,Vision-oriented 5thgeneration protocol,Électronique,172.74,f
1907,SKU-001906,Exclusive zero administration software,Maison,298.58,t
1908,SKU-001907,Function-based 3rdgeneration Graphical User Interface,Jouets,376.88,t
1909,SKU-001908,Phased demand-driven initiative,Livres,120.50,t
1910,SKU-001909,Quality-focused upward-trending paradigm,Maison,107.01,t
1911,SKU-001910,Cross-platform actuating model,Mode,29.05,t
1912,SKU-001911,User-friendly 3rdgeneration frame,Informatique,28.16,t
1913,SKU-001912,Customizable tertiary service-desk,Jouets,152.08,t
1914,SKU-001913,Proactive foreground interface,Beauté,118.36,t
1915,SKU-001914,Secured scalable focus group,Livres,238.35,t
1916,SKU-001915,Extended 5thgeneration leverage,Livres,7.91,t
1917,SKU-001916,Universal cohesive workforce,Jouets,192.24,t
1918,SKU-001917,Customer-focused systemic middleware,Beauté,342.07,f
1919,SKU-001918,Switchable motivating knowledgebase,Beauté,319.44,t
1920,SKU-001919,Switchable logistical website,Livres,306.02,t
1921,SKU-001920,Cloned systematic success,Sport,168.81,t
1922,SKU-001921,Optimized object-oriented parallelism,Informatique,129.16,t
1923,SKU-001922,Cross-platform human-resource functionalities,Jouets,387.03,t
1924,SKU-001923,Profit-focused maximized contingency,Alimentation,385.71,t
1925,SKU-001924,Focused incremental encryption,Maison,158.01,f
1926,SKU-001925,Integrated well-modulated architecture,Électronique,416.18,f
1927,SKU-001926,Decentralized 5thgeneration firmware,Informatique,263.58,t
1928,SKU-001927,Public-key full-range intranet,Mode,111.27,t
1929,SKU-001928,Realigned transitional instruction set,Jardin,18.95,t
1930,SKU-001929,Organized bifurcated circuit,Électronique,469.38,t
1931,SKU-001930,Networked fresh-thinking workforce,Jardin,475.34,t
1932,SKU-001931,Polarized system-worthy complexity,Informatique,45.02,t
1933,SKU-001932,Reactive asymmetric neural-net,Livres,328.88,t
1934,SKU-001933,Digitized zero administration parallelism,Alimentation,401.99,t
1935,SKU-001934,Decentralized composite matrix,Informatique,348.44,t
1936,SKU-001935,Virtual next generation process improvement,Jouets,330.92,f
1937,SKU-001936,Stand-alone national migration,Jouets,461.50,t
1938,SKU-001937,Multi-lateral solution-oriented concept,Livres,346.73,t
1939,SKU-001938,Fundamental object-oriented service-desk,Mode,130.15,t
1940,SKU-001939,Reduced asymmetric process improvement,Sport,389.00,t
1941,SKU-001940,Open-architected 4thgeneration productivity,Mode,497.99,t
1942,SKU-001941,Progressive explicit attitude,Sport,90.61,f
1943,SKU-001942,Up-sized tangible hardware,Jardin,305.93,t
1944,SKU-001943,Synergistic next generation time-frame,Jouets,56.00,t
1945,SKU-001944,Managed holistic core,Livres,110.76,t
1946,SKU-001945,Persistent transitional emulation,Jouets,358.27,t
1947,SKU-001946,Centralized tertiary utilization,Informatique,37.07,t
1948,SKU-001947,Grass-roots didactic knowledgebase,Jouets,11.34,t
1949,SKU-001948,Operative demand-driven capability,Électronique,466.58,t
1950,SKU-001949,Progressive fresh-thinking hub,Sport,77.50,t
1951,SKU-001950,Re-contextualized impactful methodology,Livres,288.17,t
1952,SKU-001951,Ameliorated modular capability,Jouets,240.11,t
1953,SKU-001952,Optional web-enabled process improvement,Informatique,270.98,f
1954,SKU-001953,Function-based eco-centric neural-net,Jouets,62.36,t
1955,SKU-001954,Triple-buffered bandwidth-monitored flexibility,Mode,168.05,t
1956,SKU-001955,User-friendly fault-tolerant ability,Électronique,316.87,t
1957,SKU-001956,Adaptive analyzing synergy,Informatique,183.95,t
1958,SKU-001957,Upgradable encompassing alliance,Mode,42.07,t
1959,SKU-001958,Organic holistic installation,Sport,324.60,t
1960,SKU-001959,Balanced coherent encoding,Électronique,483.82,t
1961,SKU-001960,Vision-oriented bottom-line application,Sport,348.55,t
1962,SKU-001961,Upgradable interactive function,Mode,244.28,t
1963,SKU-001962,Vision-oriented 6thgeneration intranet,Jouets,368.19,t
1964,SKU-001963,Visionary real-time matrix,Jardin,14.63,t
1965,SKU-001964,Diverse optimal installation,Jardin,245.64,f
1966,SKU-001965,Progressive user-facing complexity,Beauté,322.42,t
1967,SKU-001966,Enhanced upward-trending open architecture,Jouets,483.35,f
1968,SKU-001967,Profit-focused stable groupware,Mode,29.92,t
1969,SKU-001968,User-friendly fault-tolerant collaboration,Électronique,203.94,t
1970,SKU-001969,Persevering demand-driven synergy,Beauté,230.27,t
1971,SKU-001970,Future-proofed empowering parallelism,Beauté,76.18,t
1972,SKU-001971,Universal mobile orchestration,Informatique,20.37,t
1973,SKU-001972,User-centric radical collaboration,Électronique,236.67,t
1974,SKU-001973,Multi-layered bifurcated website,Électronique,122.86,t
1975,SKU-001974,Stand-alone radical matrices,Électronique,87.78,f
1976,SKU-001975,Team-oriented content-based workforce,Sport,410.73,f
1977,SKU-001976,Open-source incremental product,Alimentation,87.00,t
1978,SKU-001977,Inverse even-keeled knowledge user,Informatique,58.86,t
1979,SKU-001978,Upgradable high-level migration,Alimentation,111.85,t
1980,SKU-001979,Persistent next generation standardization,Livres,170.00,t
1981,SKU-001980,Synchronized upward-trending encryption,Livres,163.47,t
1982,SKU-001981,Synchronized mission-critical architecture,Alimentation,273.85,t
1983,SKU-001982,Centralized tangible Graphic Interface,Jardin,382.59,t
1984,SKU-001983,Ergonomic optimizing synergy,Mode,33.48,t
1985,SKU-001984,Total client-server help-desk,Livres,85.69,t
1986,SKU-001985,Stand-alone transitional parallelism,Maison,220.45,t
1987,SKU-001986,Centralized intermediate solution,Électronique,68.42,t
1988,SKU-001987,Proactive logistical capability,Alimentation,189.31,t
1989,SKU-001988,Realigned fresh-thinking core,Jouets,42.20,f
1990,SKU-001989,Universal impactful ability,Informatique,353.96,t
1991,SKU-001990,Visionary scalable benchmark,Sport,209.28,t
1992,SKU-001991,Phased explicit definition,Jouets,346.79,t
1993,SKU-001992,Total 3rdgeneration extranet,Sport,262.50,t
1994,SKU-001993,Centralized cohesive hardware,Maison,306.05,f
1995,SKU-001994,Multi-tiered analyzing analyzer,Maison,359.16,t
1996,SKU-001995,Implemented bottom-line customer loyalty,Informatique,314.34,t
1997,SKU-001996,Cross-platform incremental software,Mode,210.56,t
1998,SKU-001997,Object-based modular Local Area Network,Jardin,60.52,t
1999,SKU-001998,Multi-channeled client-server matrices,Informatique,310.22,t
2000,SKU-001999,Vision-oriented 24hour intranet,Beauté,254.76,t
